870,893599953487
272,594549613734
1064,41295877161
3204,34146397453
3401,32744987371
3999,01474249328
4367,29289004393
3945,18006311711
4234,54146476404
4082,62163091842
4136,45631029459
4362,19490904242
4425,81771194153
1142,92186619524
3250,8350507085
3400,30785367345
3384,19823370857
3455,16212924989
4122,18196349033
4192,94193979154
4482,09942219844
4482,09942219844
3251,85464690883
3317,31272296849
904,94811304374
4032,04965938321
4341,59906579621
3440,68386320558
4258,60393509131
3515,72614354808
1150,46687807748
969,59051214312
1233,86984726252
874,971984754733
1009,96652167525
934,516402852602
1033,41723428234
378,22471596549
1113,55749562641
1194,71735317076
1207,76818453472
1286,68493043843
993,449063230287
1111,9261417059
1207,56426529462
1300,75535800266
1052,38172360803
1267,51652187263
348,248587676483
1172,28623676406
1347,65678321671
1027,50357632054
1118,04371890774
1091,73813693984
1178,60773320594
1290,15155751943
1353,16260269836
1371,51533430387
1433,50678328254
454,694430988464
1235,70512042307
1383,34265022747
1411,891343836
1539,95262659452
1289,74371903935
1480,00037001651
1418,21284027794
1604,5950256939
1339,29609437424
1481,63172393696
487,729347878389
1387,82887350879
1527,10571447066
1517,52151018776
1583,38742472757
1657,41010886981
1704,92329180404
1314,82578556688
1453,69478804861
1479,38861229632
1609,89692593551
546,050250535891
1414,95013243692
1589,50500192941
1561,36414680095
1711,24478824598
1367,84478798277
1490,80808973971
1468,58089257306
1594,39906369088
1532,81545319235
1643,54360054562
598,661414471698
1656,79835114963
1758,55405194018
1730,41319681172
1884,78006153808
1908,43469338521
2023,24122553972
1761,00108282091
1984,70048916814
1893,34466962065
2100,32269828288
654,331367008424
1830,74146292186
1985,10832764822
1857,65880260995
1973,68885020483
2010,5982326559
2096,04039424159
2116,02447976756
2196,98041807192
1876,82721117569
2017,73540605807
255,465333448587
2045,67234194642
2152,52602373854
1961,45369580116
2144,16533489601
2114,80096432719
2236,33683140372
1895,58778126135
2013,86094049686
1997,547401292
2109,49906408564
344,374122115279
2125,20084557031
2207,58421855508
2221,85856535935
2317,08885046798
1277,91640311575
1418,82459799813
1440,23611820456
1564,83077388195
1327,2648592106
1508,54906362504
864,77602275165
448,169015306484
1450,43208020758
1628,45357678107
1377,83683074581
1520,37637954864
1432,89502556236
1555,04265035901
1544,0310113957
1600,51664089272
1664,95512075205
1720,42115404874
550,74039305732
1782,41260302734
1929,84621359164
1960,84193808097
2072,38576239447
1928,82661739131
2102,56580992351
2076,05630871557
2198,61177199237
1810,34953891576
1916,3875437476
358,444549679506
1944,52839887605
2064,22899279203
2040,57436094491
2170,67483610402
2141,31046553519
2267,94431361324
1340,92744829468
1478,369016096
1504,87851730394
1632,93980006246
560,32459734016
1399,24835095225
1569,52091640338
1515,48231778717
1686,57056019853
1868,46652233322
2024,46474098009
1901,50143922314
2004,6845746941
2047,91545358711
2117,85975292811
475,494193474714
2140,69870781501
2230,21925420188
1447,78113008681
1588,07756724894
1612,14003757621
1731,43279301205
2018,95892149843
2175,77281710553
2148,6515581774
2267,94431361324
667,790036852467
1505,89811350427
1616,4223416175
2040,16652246476
2138,45559617431
1671,07269795389
2248,5719858074
1771,197044824
2353,79431367901
1403,93849347361
1726,74265049062
322,146924948622
1681,06474071687
1936,16771003352
1537,30167647368
1745,29930133617
1799,54181919249
2016,5118906177
1532,20369547217
1853,58041780871
1669,44134403338
1931,68148675219
427,369252820234
1792,40464579033
1857,45488336991
2054,64478850913
2112,7617719266
1592,56379053033
1908,02685490506
1786,89882630867
2047,71153434707
1721,03291176892
1895,1799427812
427,369252820234
2021,20203313907
2149,26331589758
1652,31212786824
1911,08564350598
1777,51854126587
2025,48433718035
1858,27056033014
1965,73599984244
2107,45987168498
2202,07839907343
535,854288532807
1554,02305415875
1865,61165297234
1732,65630845242
2002,44146305347
1612,14003757621
1803,62020399374
1862,55286437142
2058,72317331038
1640,07697346456
1941,46961027513
302,774597142781
521,579941728539
1699,00963384231
1939,43041787454
1828,09051280109
1885,59573849837
2086,66010919873
2140,29086933487
1659,85713975055
1962,47329200142
1830,94538216191
2103,58540612384
625,374834919743
1754,06782865885
1923,11687866962
2056,27614242965
2177,40417102604
1718,58588088819
1979,60250816657
1808,92210423529
2075,64847023543
1891,30547722006
1988,98279320943
620,684692398314
2147,83588121711
2232,66628508262
2365,4177103625
2689,24146357977
2604,81889819441
2857,67875587042
2488,78885059959
2658,2457390905
2783,24823324804
2954,5403948995
724,479585589519
2541,60393377544
2849,72590550803
2634,79502648341
2885,20785327869
2741,4447890355
2799,765691693
2994,71248519159
3042,42958736593
2562,81153474183
2850,9494209484
212,846212275763
2692,70809066083
2953,92863717932
2674,76319753546
2806,90286509516
2960,25013362119
3047,93540684758
2599,92483643294
2835,85939718384
2704,12756810429
2939,85820961509
326,837067470051
2760,40927836119
2854,00820954932
2998,58695075273
3092,593720421
2601,76010959349
2894,79205756153
2739,40559663484
2968,61082246373
2640,50476520517
2783,45215248808
411,667471335497
2870,32174875418
3031,41794840262
2652,12816188866
2941,2856442955
2692,09633294065
2921,70939724962
2790,99716437038
2846,66711690711
3027,95132132155
3075,66842349589
518,928991607764
2700,04918330304
2997,15951607232
2827,70262758141
3076,68801969622
2754,69953963944
2878,68243759671
3056,09217645001
3124,40512187055
2739,40559663484
2961,06581058148
282,382673136674
2788,14229500951
3021,62982487968
2889,89799580006
2938,22685569458
3117,67578694853
3169,67519316415
2077,68766263608
2449,43243726772
2291,80286470041
2594,82685543143
479,980416756042
2130,91058429207
2383,97436120806
2429,6522709818
2677,82198613638
2242,45440860556
2604,61497895437
2277,52851789608
2572,39573902467
2432,71105958272
2522,84336368978
368,844430922631
396,781366811045
2740,01735435503
2811,18516913645
2210,03124943582
2571,98790054459
2394,57816169128
2693,52376762106
2352,1629597585
2548,7411071776
2739,60951587495
2835,04372022362
596,010464350922
2248,36806656736
2537,93338745433
2405,99763913467
2682,30820941771
2497,96521640235
2637,64989584429
2775,29538288565
2925,78778205086
2979,62246142703
3387,66486078963
288,704169578554
3138,27163019468
3477,79716489669
3004,50060871453
3227,99609582166
3328,93611965198
3533,46711743341
3103,80927862435
3490,23623854046
3123,79336415037
3421,92329311992
411,871390575599
3264,49763979264
3332,60666597309
3551,41201055884
3625,84253318116
3112,16996746688
3513,48303190745
3279,3837443171
3598,31343577289
3236,96854238437
3383,79039522848
352,938730197852
3625,63861394112
3685,79478975918
3151,32246155864
3455,16212924989
3250,8350507085
3544,47875639672
3352,18291301897
3448,84063280801
3669,27733131421
3750,64110809866
472,843243353876
2148,85547741744
2526,1060715308
2345,84146331662
2652,53600036874
2184,54134442814
2432,91497882276
2485,93398123871
2729,821392352
2327,48873171111
2717,38231870823
494,866521280494
2375,20583388544
2666,40250869293
2527,73742545125
2621,74419511951
2832,18885086274
2910,69775828631
3091,16628574053
3483,91474209852
3253,48600082933
3556,30607232032
566,85001302214
3223,30595330023
3377,2649795465
3620,74455217965
3687,01830519955
3112,37388670692
3417,02923135845
3246,96058514735
3543,6630794365
3321,18718852963
3444,76224800676
613,139680516068
3619,11319825914
3752,27246201917
2296,49300722177
2683,73564409812
2492,66331616073
2795,27946841167
2332,79063195272
2585,03873190849
2632,95975332286
2880,10987227712
674,72329101453
3201,48659461371
3590,15666617046
3218,20797229872
3514,50262810771
3352,99858997919
3421,92329311992
