7,96978902816772
20,3097786903381
163,349336624146
35,5932631492615
129,658606529236
52,3685235977173
164,446232795715
1,94647359848022
156,189101219177
32,7197933197021
160,846218109131
10,8106245994568
19,5637240409851
138,632570266724
23,2053790092468
131,435723304749
163,70571231842
6,81902837753296
149,597587585449
14,9013524055481
3,10338640213013
161,287673950195
8,64782667160034
154,215550422668
7,17454481124878
168,195167541504
143,787573814392
13,070375919342
149,939130783081
5,82616662979126
138,988422393799
115,097542762756
2,1738429069519
156,175206184387
120,374526023865
160,768297195435
147,983891487122
11,6744875907898
158,968335151672
162,237480163574
11,5111174583435
168,700109481812
101,664011955261
164,575310707092
79,2876901626587
19,044198513031
13,5295548439026
157,987014770508
13,3902192115784
170,072733879089
17,4958930015564
169,246849060059
164,482870101929
9,92589902877808
150,783002853394
165,373646736145
10,1372647285461
169,153511047363
119,200200080872
163,127746582031
27,6281898021698
7,31273889541626
166,399550437927
164,647724151611
19,4538893699646
165,279813766479
165,625011444092
167,035513877869
170,167236328125
86,7129516601563
12,9447636604309
150,844979286194
159,695682525635
9,14539194107056
164,831635475159
11,0495562553406
167,027966499329
164,377453804016
7,91159009933472
160,555320739746
125,012172698975
70,5248031616211
4,54394102096558
167,235279083252
162,909997940063
167,990013122559
167,804487228394
13,0777430534363
155,352541923523
12,3486914634705
162,231353759766
164,892681121826
145,995413780212
10,4467873573303
135,7521276474
3,74632883071899
5,89013910293579
16,6118083000183
51,9230546951294
51,9776372909546
10,5500540733337
3,65915465354919
157,633386611938
7,39591073989868
4,59298658370972
155,0833568573
82,2557287216187
167,910715103149
42,5161190032959
129,096850395203
1,53943014144897
111,308151245117
7,23015356063843
165,306442260742
11,5537257194519
9,76714372634888
9,86955976486206
4,54394102096558
10,7236542701721
11,4629664421082
108,871754646301
5,57056951522827
11,4863104820251
158,005805969238
168,807251930237
12,8209834098816
9,3920476436615
148,357712745667
169,430017471313
165,943714141846
5,24453115463257
10,2795481681824
102,789052009583
107,58872127533
165,233552932739
157,741813659668
143,647843360901
14,9013028144836
135,698334693909
1,94647359848022
158,332677841187
124,776124000549
5,49549531936646
20,61483335495
82,2437782287598
167,208475112915
10,9346308708191
9,19019556045532
43,5940895080566
108,473620414734
7,75933885574341
7,78528261184692
9,67902636528015
126,404156684875
6,26720881462097
9,2591404914856
165,609963417053
9,14117765426636
164,701335906982
7,12078428268433
167,519213676453
42,4291429519653
144,193194389343
167,458609580994
168,088290214539
2,7846417427063
68,1825113296509
86,7724485397339
150,096121788025
58,2359628677368
166,979535102844
161,034882545471
8,8766074180603
3,88261842727661
169,396494865417
136,647107124329
6,84222960472107
157,359902381897
12,3075098991394
7,81521654129028
7,95490694046021
7,45235681533813
31,9267311096191
163,201652526855
2,28383588790894
69,3398456573486
4,87818670272827
11,7110583782196
137,889410018921
8,60118627548218
150,10452747345
164,438171386719
166,995331764221
163,596416473389
4,40691709518433
126,986569404602
26,9783549308777
133,915995597839
143,77085018158
149,088862419128
1,43192720413208
163,247316360474
7,49288702011108
7,53908586502075
7,51217317581177
122,44884967804
131,283752441406
3,62238836288452
165,978351593018
164,192197799683
158,421817779541
163,155327796936
167,458609580994
11,7110583782196
14,1378111839294
126,133233070374
6,45067453384399
6,47718000411987
87,3171062469482
143,72278213501
144,725546836853
118,696704864502
124,861660957336
130,157243728638
84,4915838241577
79,13232421875
2,75479364395142
15,5798087120056
130,560257911682
140,23212146759
8,73060846328735
7,91992139816284
121,983263969421
48,7322101593018
164,085854530334
1,62420225143433
8,13295030593872
16,6369366645813
129,044543266296
133,709202766418
25,7108378410339
6,60348463058472
5,28353834152222
3,28331804275513
5,25983190536499
153,870346069336
6,48658514022827
2,648277759552
160,742565155029
1,76792502403259
168,918890953064
168,257696151733
102,743007659912
149,349705696106
164,040160179138
8,0195939540863
146,637217521667
4,44046926498413
4,19027757644653
81,6477327346802
13,4675490856171
160,722330093384
10,3257994651794
91,5647497177124
147,501142501831
6,27712297439575
65,226674079895
82,8302202224731
8,10140776634216
11,2918803691864
162,895397186279
9,22822332382202
130,708637237549
113,941117286682
11,8028321266174
2,31196928024292
157,94841003418
111,003759384155
163,284640312195
47,6855335235596
4,68733382225037
162,062530517578
167,179290771484
167,239003181458
142,42476272583
163,70938205719
165,99951171875
156,830219268799
103,204535484314
145,508666038513
3,78636026382446
34,9414072036743
125,722038269043
142,967019081116
7,7329363822937
122,429927825928
8,58148741722107
16,4289011955261
14,6970267295837
8,33381223678589
65,7452535629272
150,377692222595
2,31196928024292
4,44046926498413
145,315223693848
10,6508612632751
23,0406546592712
8,24602746963501
94,8619327545166
165,872331619263
103,72124004364
7,6107382774353
2,83518838882446
6,00181269645691
62,5704174041748
2,01430559158325
7,66634130477905
9,46257448196411
71,1178255081177
87,4539384841919
5,51596879959106
145,324964523315
3,346351146698
146,793821334839
3,6407675743103
8,4790825843811
154,149843215942
157,490662574768
24,2902092933655
157,994339942932
48,9364185333252
12,588782787323
16,4620127677917
108,40248298645
103,974396705627
1,77982950210571
123,870711326599
166,311685562134
6,30400323867798
3,72630262374878
163,357802391052
151,442383766174
118,034969329834
143,610188484192
11,8481087684631
143,744953155518
6,25190591812134
163,953368186951
77,4514970779419
82,7599143981934
54,4668998718262
1,62132406234741
6,6893105506897
91,5006160736084
12,8991219997406
4,00572562217712
127,902705192566
87,0880441665649
168,142146110535
129,638575553894
141,363335609436
81,2857656478882
139,348299026489
157,847125053406
167,581590652466
82,1435422897339
13,2801566123962
5,13993978500366
2,31196928024292
2,78628778457642
11,3598265647888
152,637110710144
6,57888269424438
19,4686665534973
120,199646949768
140,922536849976
167,461730957031
125,966770172119
68,0984048843384
37,4923048019409
20,0431017875671
94,6975841522217
2,01335668563843
2,82884168624878
41,3136653900146
160,6124792099
5,35286855697632
2,08902978897095
10,8570990562439
123,069010734558
5,30376768112183
8,28316736221313
46,0346374511719
164,21737575531
168,258489608765
15,3739657402039
146,00318145752
88,9684705734253
162,152132034302
158,985053062439
141,774326324463
98,1922512054443
47,2428169250488
88,4075717926025
78,978931427002
84,7286443710327
5,61947679519653
139,890647888184
126,913333892822
169,753014564514
114,210437774658
6,06905031204224
155,495482444763
69,1413049697876
94,6975841522217
47,401759147644
5,01060152053833
4,08935880661011
5,99368906021118
57,4824800491333
152,59662437439
123,4612865448
7,13339281082153
131,006135940552
168,610803604126
5,60954332351685
6,27047681808472
3,83726954460144
14,998396396637
116,596590042114
130,371581077576
2,96146059036255
167,956874847412
35,4899187088013
164,619979858398
151,504207611084
1,77982950210571
2,01335668563843
136,186100006104
114,47336101532
166,626254081726
96,9688606262207
122,081447601318
120,332083702087
165,568169593811
164,09969997406
3,91670274734497
2,72496461868286
76,9251117706299
83,7864398956299
162,980609893799
11,2201104164124
4,2851243019104
111,737065315247
2,02418756484985
1,55136442184448
106,374481201172
76,4513998031616
139,404365539551
154,404848098755
159,853781700134
82,9063491821289
159,267453193665
35,6389770507813
4,06507253646851
10,474865436554
6,93921041488647
140,021421432495
78,2513513565063
4,92860746383667
37,206205368042
102,148054122925
99,1142158508301
2,79842042922974
4,16803216934204
6,11354970932007
150,575953483582
170,167236328125
123,839388847351
6,21993112564087
83,9622869491577
9,57088041305542
116,711811065674
165,846147537231
42,669958114624
7,18704462051392
153,116852760315
58,2155704498291
33,5130662918091
39,5565853118896
1,41084241867065
88,9684705734253
114,394622802734
6,42372560501099
101,237290382385
41,5896987915039
9,26938199996948
5,00814867019653
51,7400569915771
39,5503873825073
39,6010866165161
9,66338205337524
6,23061990737915
9,94861841201782
57,6401529312134
115,895005226135
8,17205381393433
3,41927671432495
41,5188465118408
3,99308156967163
167,753069877625
6,44426298141479
143,501836776733
13,6604952812195
15,566864490509
42,2955379486084
10,1407446861267
162,980609893799
3,08235692977905
127,196865081787
113,961168289185
71,8956060409546
100,994926452637
35,0111427307129
8,10626649856567
162,195657730103
33,0730247497559
137,040511131287
6,56820440292358
149,438805580139
163,037197113037
124,046726226807
48,5134983062744
40,7229614257813
162,353142738342
2,78938817977905
124,067028999329
141,018598556519
40,2712564468384
66,5053539276123
161,990869522095
159,076579093933
2,97810053825378
88,2049598693848
5,91099691390991
2,20238065719604
2,89370393753052
147,959348678589
126,486708641052
7,89660692214966
101,033737182617
136,005033493042
163,423164367676
55,6643218994141
77,9040060043335
154,711307525635
83,4522514343262
9,54921865463257
113,519914627075
126,323864936829
4,46358346939087
2,69875860214233
6,21026277542114
73,1701707839966
80,0359039306641
141,601847648621
55,4939556121826
3,9772047996521
36,0655727386475
72,3884124755859
9,90329313278198
1,95442175865173
133,992300033569
4,88874292373657
148,00065612793
166,380547523499
61,8833866119385
87,6212139129639
39,2986459732056
42,2955379486084
147,456936836243
64,976469039917
1,8851752281189
67,3942127227783
8,95784902572632
166,874897956848
8,8899245262146
8,34674501419067
39,1197338104248
155,238389968872
3,73829698562622
13,5418791770935
9,11160707473755
163,831283569336
35,8743190765381
74,8888969421387
167,655598640442
6,20678949356079
85,3517875671387
2,06767344474792
