934,313164079424
932,013547524901
912,864817368983
2273,60100075371
2054,45638778687
2300,98412711063
2053,17390932377
2300,27655278616
2034,94502578966
2035,00693854305
2279,82765480903
2279,48271232586
1712,09655089295
869,870832478485
1952,59221910062
1698,25462817054
1934,08915051578
1712,3265125484
1695,61006913284
1950,35451529949
1930,50705549816
1712,42380401801
1952,30034469177
1710,73447031834
883,925027498234
1949,18701766412
1697,48514109268
1694,40719278124
1933,7442080326
1930,17095769403
1847,74739357255
1825,92757034176
1846,88061502507
1824,27361535832
1577,58667181154
869,455132562861
1576,79949537558
1572,85476851667
1571,96145593202
2135,8893478541
2112,94625038322
1762,5908236228
1750,73895368796
2137,14529228003
1761,92747269362
2112,20329734253
883,155540420375
1750,38516652573
1780,89046458936
1764,28015732247
1779,47531594043
1763,20110647766
2045,77091295402
2044,56803660242
2027,08210610901
2026,86983381166
1543,98573607836
983,04734567717
1530,15265803501
1712,39726998084
1697,94506440358
1542,65903421999
1712,68029971063
1529,25050077132
1697,39669430212
2189,02817962166
2161,86617024113
2188,01104153023
981,304943903166
2161,50353839985
1898,57776410653
1898,40971520447
1889,63579358106
1888,94590861471
2111,94680164991
2092,99265443321
1857,60921071982
1842,40520742281
2112,28289945403
953,612253779292
1857,40578310154
2092,50619708514
1841,68878841929
2391,88089376762
2363,31258041722
2390,02351116589
2362,58731673464
2293,41308183882
2292,95315852792
2273,39757313543
952,082124302632
2272,95533918264
2005,47455517556
1989,79293920953
1953,04329773247
1934,16875262728
2004,94387443221
1952,45954891478
1989,76640517236
1933,54078041431
1857,43231713871
995,182245341798
1833,33056671151
1856,01716848977
1831,99502017407
1575,01287020629
1574,5706362535
1570,12176268841
1569,22845010376
2149,75780461367
2121,10988915177
1761,70635571722
912,263379193185
963,589051754293
1748,85503704907
2149,36863873521
1761,79480250778
2120,87992749632
1748,05017125498
2197,793256566
2168,29625191474
2196,11276754539
2166,81034583336
2401,13242806005
993,545979716464
2401,7427109149
2370,46792577341
2369,22082602653
1896,3400603054
1886,30134957701
2003,57294917855
1986,58232071226
1895,72977745054
2003,05111311425
1885,61146461065
961,99700952424
1986,4142718102
1787,27632286769
1769,62234347221
1786,10882523231
1769,35700310053
1540,91663244598
1539,44841572271
1527,1100884398
1525,96028016254
2119,13752572231
897,130133328622
2096,80471110629
1853,38145413112
1837,74406156038
2117,58970688754
1853,29300734057
2096,15904953521
1836,36429162767
2054,04068787124
2035,59068736073
2052,71398601286
895,290440085004
2034,24629614425
2301,2317781242
2300,96643775252
2279,43848893058
2279,11123580551
1711,82236584221
1695,5570010585
1949,95650474197
1931,02889156245
1710,96443197379
914,377257487534
1949,41697931957
1694,61946507858
1930,03828750819
912,63485571353
983,04734567717
995,04957515596
981,331477940333
910,918987976694
993,209881912344
869,605492106809
869,463977241916
953,700700569852
952,223639167524
883,597774373169
963,739411298244
883,075938308873
962,297728612141
939,451922610875
953,417670840064
937,895259097044
959,458586635212
958,441448543787
917,977041863264
934,490057660542
917,101418636735
933,455230211007
939,584592796712
938,116376073439
917,985886542322
928,493365260674
917,251778180685
959,255159016927
934,720019315992
957,698495503096
932,951083504823
939,46076728993
938,072152678162
959,538188746715
958,547584692458
939,637660871048
951,967143474904
959,140178189201
937,744899553093
957,778097614598
918,215848197772
916,933369734674
917,888595072706
917,216399464462
934,428144907149
934,74655335316
933,455230211007
927,396625057747
933,101443048771
902,490008836469
901,446336707876
920,294347775899
918,587324718118
875,319154776891
889,603311452091
875,089193121438
888,81613501612
902,737659850032
934,454678944317
901,464026065989
875,469514320839
